name,cc
mowery2,0.0
ohlalaPrincess,0.0
jennifer8,0.0
princessme12,0.217948717949
misschlobear,0.0
xanadu,1.0
trolllolololol,0.0
A-Cherry2,0.0
askmomnez,0.0
ktk,1.0
ShortSweetSimple,0.102564102564
emilyanne,0.0
dexter614,0.0
chieftaz,0.214574898785
undomesticateddiva,0.305555555556
admanbb1,0.0
FemaleAbroad,0.333333333333
SecondTimeAround,0.142857142857
honneymohamed,0.0952380952381
andee66,0.0
giraffee,0.0
lillyofthevalley,0.0
dasfenster,0.0767195767196
physiogonomik,0.416666666667
muktownqb,0.0
andymenne,0.0
travisyee,0.258620689655
AutumnMelody,0.0
torontocollege,0.0
mytailorblogs,0.0
cmiller61,0.0
luaren,0.345454545455
krickeeS12,0.777777777778
ZaileyIzabella,0.0
blackberrygirl,0.0909090909091
ssssssssss,0.0
jasonatlas,0.166666666667
alvarezgalloso,0.0
snowflake,0.0
alilovesozzy,0.244444444444
mehringsp,0.0
StephanieEvans,0.131868131868
aimeefrey,0.333333333333
roundbrown07,0.0
takemeaway,0.157894736842
aamsaafanq,0.0780780780781
maddy,0.0
AyameSaturn,0.333333333333
tintalasia,0.0
raindrops,0.466666666667
Godsdeeplybeloved,0.0
kellirieger,0.2
dorothyevans,0.0
jessicaelizabethsmith,0.0372829417773
bbyhcox2,0.0
NancyGruner,0.0
caliboarder,0.214285714286
DoubleDAZWIFE,0.344758064516
wrighthipreplacementlaw,1.0
chrisjones,1.0
pakdutnickan,0.333333333333
wootwoot,1.0
BenTennyson,0.0346375492872
AngelPsyche,0.0
siyovelwa,0.0
proudtexan,0.833333333333
Sunishine,0.1
vickyblunt,0.166666666667
RavenInk,0.0666666666667
amberjones1970,0.075
mystofessence0,0.0
missnomer,0.25
atkent73,0.0
RAMS4242,0.642857142857
emilycarnal,0.274509803922
healthykids,0.0
SwissMiss,0.0833333333333
Artorious,0.52380952381
thatquietgirl,0.0
Sidewalk-Chalk,0.266666666667
goinggreener,0.0
joeboblover818,0.0
sgmether2016,0.0
louey2,0.0
LacieElisabeth,0.285714285714
pwroffaith,0.0
loggerlarry,1.0
mvm5,1.0
thelookingglass,0.0744954916273
barbiej,0.0
forsaken,0.266666666667
mytwoloves,0.0
swoozey16,0.0571428571429
where-the-wind-blows,0.3
devlutz1230,0.189473684211
hummusandminitoast21,0.666666666667
DevKayye,0.0
emobarbie,0.215384615385
ARSEBREATH,0.0
all-about-health,0.0
kellynixon,0.0665024630542
illfixyouyet,0.0
HannahheartzMj,0.166666666667
duskbeforethedawn,0.0
TempleCourt,0.0
tripthroughinsanity,0.047619047619
neohdz015,0.0
winniezpoo,0.4
loebiz,0.0
knights68,0.0
hopipriest,0.0
hotfitmusclebabe,0.0
SEXSSEXSSEXS,0.333333333333
yuikoo,0.0
d33kanako,0.0
bornfree,0.0
keviboy24,0.0
erichf,0.1
queerlyamused,1.0
michaeleyou,0.43956043956
Katescorner,0.666666666667
CANDIEEEZ,0.428571428571
karthiknj,0.0
busywrkrbee,0.0
confessionsofabookworm,1.0
hauntedbarbiedoll,0.133333333333
amazinggrace,0.0
thekurgan,0.0
sherryberry,0.666666666667
varsogu,0.0
christophercarufel,0.0
stevelai,0.0
odiasdesigns,0.444444444444
studio4b,0.0
opinionatedfreakMI,0.0
tainted,0.0
mrwright,0.116461916462
jtragarz,0.266666666667
topicden,0.0
lanie9095,0.0
shanteka07,0.0
Nancyyy,0.0
webxpertcom,0.0
leavesubreathless,0.0
GeorgeArnoldDanes8,0.0
terrencew,0.5
stephanierox,0.0
ironlionzion,0.333333333333
greendragon,0.0
lisajenkins,0.0909090909091
shatoparvic,0.0
CMichaelAlderson,0.178571428571
positivethinkinglife,0.0
brookeautumnlipiello,0.0719246031746
heidemarie10,0.0
zombiehellmonkey,0.0
bookworm02,0.142857142857
linc12,0.0
wowballa,0.198830409357
eviltemptress,0.0
sparkling,0.0
vaughngt,0.381818181818
caffeinatedelf,0.0
sovereigngraceword,0.5
jeffreyw,0.5
misshavisham,0.2
legalforms,0.0
subhajitsarkar,0.0
lassen10,0.0
CharlesCasiano,0.0
wallflower75,0.0
tojoclub,0.0436107408113
jasonfraker,0.333333333333
Hay-Street,0.519480519481
nonviolent-communist,0.0
tipsybelladonna,0.0
clairemw,0.0
rabbisimcha,0.166666666667
jayjayell,1.0
b4dawnbreaks,0.409090909091
linlindanceforever,0.0
princesssheba,0.392857142857
kdonahoe,0.666666666667
Delilah4,0.666666666667
HemaKarunaratne,0.5
DearMusic,0.0
DammitBonii,0.0666666666667
amycasperson,0.0
Amberx16,0.0
sheepboy,0.5
amber-moon,0.5
islandblue,0.233766233766
Loveforever1411,0.0
onelittleperson,0.137896825397
angellomann,0.333333333333
IM-CRAZY,1.0
swimmergirl,1.0
bugalugs,0.3
mwahlund,1.0
CaptainKirk,0.0
nikann88,0.0
Lmason,0.0930930930931
chrFredrieka,0.333333333333
wecangetalong,0.0833333333333
hmintmier,0.5
beastly,0.0
CrazyDave,0.243333333333
SarahsBlog,0.47619047619
luvjesus,0.0
Lisavalo,0.0
zanderson63,0.0980392156863
bradmueller,1.0
chimpflavour,0.0
kylerichardson,1.0
michellemunoz,0.5
beabea,0.0913472070099
francienolan,1.0
manfredjohn,0.2
chelseass,0.0
mrdmusicvideorevision,0.186813186813
sajjad-001blog,0.19696969697
xMuseox,0.0
mouinspirado,0.0
spartian117,0.0
infinitaspossibilidades,0.0
ayurvedicmedicine,0.0
sandhilltrails,0.0
savanna,1.0
jcrowhurst,0.111111111111
TamaraRister,0.333333333333
worldcup,0.0
chiefsfootball,0.0507846940575
eternalsynthesis,0.0
welcometomylife,0.0
swartzjr,0.0
eChineselearning,0.0
Struting,0.299790356394
alexismeri,1.0
AuthorAngelicTarasio,0.0446666129162
waikato1,0.238095238095
summer54,0.367588932806
chanel16,0.0
ashfaqueshah,0.0
beautyblogs,0.0
jeffe,0.0
makemealasagna,0.0
chairness,0.142857142857
createyourhappiness,0.555555555556
Thewritertwo,0.107142857143
saimssidd,0.0409356725146
southdude89,0.0
gtill2,0.0
JohnGovan,0.0
organicrepublican,0.509090909091
beemalo3,0.133333333333
cmfbb4life,0.466666666667
HedgeFundTradeAlert,0.0
canuckhead,0.133333333333
jordanbroomemedia,0.857142857143
DoriGrey,0.619047619048
timelord1962,1.0
AngelofDeath1992,0.444444444444
MzRed100,0.221674876847
gusomusicvideorevision,1.0
RobertBoger,0.277777777778
alicesayles,0.0
WickedBlogger,0.6
moderatewreck,0.333333333333
1974,0.0
tropicanabrew,0.238095238095
saraymar12,0.5
shuiyifang2010,0.1
littlepeoplekaga,0.5
bobbi85710,0.8
Youngersister,0.397660818713
THEFIVEELEMENTS,0.0356897144823
moviesavvy,0.0
Iceman60,0.142857142857
lindaleyou,0.9
sweetyetkinky,0.333333333333
nataliebee,0.435897435897
johnsonk12,0.0
mrwafflemans,0.555555555556
B5gurlie4eva,0.25
elainadorsey,0.622222222222
divine-dining,0.0
MrsGroceries,0.070809619033
willsjoshua16,0.357142857143
irrevelantunicorns,0.0
KARABELLA,1.0
Queenofagony,0.0
courtCEC,0.1
peahensharmi,0.0
Arthurmiles,0.2
gossipxbinge,0.166666666667
MissouriGal,0.229166666667
holliiii,0.0
StephanieSolitude,0.666666666667
wright,0.116666666667
Hotheads-Rant,0.6
dloboof,0.5
SudhaYPillai,0.257352941176
NancyDrew,0.333333333333
gabrielarios,0.132352941176
twistedtat,0.0
cjbart,0.0
nomad2014,0.178571428571
bemine360,0.0
boringboy6,0.0
swagbucks,0.0
bsfield,0.666666666667
RecklessDeeInnocent,0.047619047619
ellbell413,1.0
JourdanJayLove,0.0
RylanWillis,1.0
gem5stone,0.0
SilverDell,0.153846153846
GeorgiaAworldstudies,0.53
hotnspicey777,1.0
cmdale87,0.378787878788
firminite123,0.0
modmodgirl,0.0
jillcleveland,0.3
ammazer,0.6
ownedbymyfamily,1.0
MyFemaleLove,0.0475687103594
GypsyKundie,0.722222222222
zkvalheim,0.0
DawnDusk,0.252631578947
SaraDylan,0.0
ali5249999,0.333333333333
Apiszker,0.0
cherieamourr,0.142857142857
brittanyholloway70,0.0
Lyubashenka,0.0
wwwnarrapamgmailcom,0.0
surrogacyinsights,1.0
michaelswift1996,0.0
a33take4com,0.2
mystorymythoughts,1.0
iDreamer,0.0952380952381
MyAuntBea,0.297101449275
daniellepark,0.333333333333
lyn-in-limbo,0.272727272727
kittybriton,0.246753246753
zetingzeting,0.642857142857
Ironfury101st,0.0
michaelnathan,0.0
shanmariepq,0.6
LindsayRansom,0.333333333333
nbenthin,0.666666666667
bbeeman22,0.285714285714
hdawson17,1.0
KKTheGardener,0.215321477428
joli43,0.0
xxdjxlamexx,0.333333333333
senobia,0.0
cassie-hunterr,0.0
mafialover,0.333333333333
carissa118,0.111111111111
prophetmuhammad,0.164021164021
ElizabethFonzi,0.0952380952381
tcoldiron1,1.0
bibleclass,0.666666666667
itspaolog,0.0
TheTimeisNow,0.0
crazypinkpandas,0.4
imflylykjets,0.0
MomandTaterTot,0.272058823529
thesocialexperiment,0.0
xdempseyx,0.0
pupawear,0.0
katofmystery,0.428571428571
vickilawson,0.0
truewitness,0.52380952381
amicuspeccatorum,0.2
potsie,0.0
jamesfh3,0.166666666667
jayadevanpk,0.666666666667
taylor4612,0.0
DEBINJAXFL,0.0
Switchblades,1.0
mujtime86,0.333333333333
allthecoolkidsaredoingit,0.0
robert2734,0.150782361309
countrychick,0.0
Chameleon,0.0
menfears,0.0
angelasbody,0.0
Stormclouds,0.0
mrandhawa,0.206896551724
juliarobersonn,0.4
Stoligirl,0.0
badbugsart,1.0
innovators,0.0
socistudent24,0.0
SweetPeaMom,0.166666666667
wagsterr,0.0769230769231
softballmaniac7,0.0
schuey,0.4
krystalc,0.25
CreeperQueenVix,0.0
wildwest,0.0
2sweet4ubitches,0.111111111111
lamperfdream,0.0
BassamAssi,0.0
theluke69,0.0
LittleBlogger,0.0
xxdarkwolff,0.2
coco0205,0.4
Aminals,0.107142857143
JaphiaxP,0.238095238095
jlfoodlit,0.607142857143
redstategirl,0.136363636364
reddirtbeauty08,0.285714285714
kyleburchfiel,0.0
maximum,0.0
orchydorky,0.190476190476
miscellaneous9,0.388888888889
darkeyedtiff,0.333333333333
kemeral1,0.0
panders1,0.0
jgoodman,0.366666666667
Cynnnnthia4,0.5
jcbsngramm,0.0
Roni,0.166666666667
lacretiamitchell,0.0
cat97,0.0
martinc87,0.0
sandypaint,0.294117647059
Apokalips,0.166666666667
XimXlovelyXdeadX,0.193650793651
anotherstep,0.0
delta-digital-media,0.0
queen-of-babble,0.3
onlinedeals,0.8
LeahLiddell,0.0
SoCalGirl,0.473684210526
jenadamo,0.183333333333
NattieStarr,0.0
Caireann,0.195987654321
suicidalthoughts,0.030303030303
krichphotography,0.0
naomibaby,0.0
JoelHuwe,0.0
mattyK,0.0
saragorawrxox,0.0
riaimsomniac,0.0
interested,0.0
rackweaver,0.6
mjlover4life,0.0047619047619
ashokmrcet,0.821428571429
jco13,0.0
linda0947,0.514285714286
sherman01,0.8
sestanley,0.0
joyfullmeasure,0.0
justmyopinion,0.0887573964497
TheBlueRose,0.0
jamejenny89,0.333333333333
ebony-a,0.0
sociology,0.0
septemberbaby10,0.0
xpsychoxcutterxchicx,0.0
erynnsblog,0.333333333333
xraygurl,0.333333333333
afterinfo,0.0916538658474
iluvgeeks86,0.155555555556
Zehntner,0.288888888889
serious-mbavha,0.0666666666667
ThisandThatplusWhatever,0.333333333333
meaghansilva,1.0
countrymeetsgucci,0.0
ablmu1965,0.162055335968
dinnerforone,0.0
blondeybarbie,0.0
world-citizen,0.0
asktheocto,0.333333333333
lossie,0.0
almosterin,0.666666666667
AdMad,0.0
countrydarlin,0.0
almostalien,0.0560942550308
ilonalove,1.0
broahes1,0.4
readyrudy,0.160606060606
tendrils,0.833333333333
sportswire,0.10582010582
crazydaneinafrica1,0.666666666667
cshowalter,0.0
donkeyprick,0.0
kluyster,0.222222222222
leodarkness,0.0
samtreeservices,0.0
cherenee,0.333333333333
lifeismarketing,0.0
elytmagazine,0.0541310541311
AudreyCOGGINS,0.166666666667
Lostmymarbles46,0.0
AllyahRoberts,0.0
gizmoblog,0.666666666667
lunescameow,0.166666666667
TwilightBlade,0.0714285714286
blackveg,0.0
ImPunk,0.0
liveoutloud,0.0444444444444
barbedwire,0.2
unclesam,0.461538461538
calthas,0.153846153846
Pipeliner-Wife,1.0
foxxxy,0.0
flytheswatter,1.0
aditdarkpunk5,0.0
brownie,0.0
elderlybrazil,0.0530354321824
southsidefilm,0.333333333333
karabella2,1.0
fotonakk,0.166666666667
mrsroadrunner,0.7
bbizzler,0.0666666666667
bladudsblog,0.330687830688
sexyslut,0.0
ashley519,0.733333333333
fowlnews,0.0718954248366
baliundercover,0.0
dixiegirl,0.428571428571
sarahhipp94,0.52380952381
moryma,0.0
Nanimalicious,0.0
2pls2eqlsB,0.333333333333
wickedstrings87,0.0714285714286
trueprogressive,1.0
Greyghost,0.1
SpellOfGardenias,0.535714285714
trixyschaos,0.654545454545
theEmeraldJules13,0.0
Clairey,0.333333333333
anneljostad,0.128205128205
bbuddy71,0.103723404255
USCoastGuard,0.0
graybeardtrumain,0.241935483871
bissywellsworldstudies,0.648351648352
chrismoody,0.0
serendipity1234,0.0
Peskyredhead,1.0
nreearts,0.0
CommTech3,0.333333333333
cliveworth,0.133333333333
barbie,0.0
skeeters,0.0
lutheranchick,0.0
celester,0.333333333333
jkelly14,0.0
nylaboo-14,0.0
loganmcc,0.0
tlrenot,0.5
deliahhrayyanne27,0.333333333333
happyquail,1.0
rjham13,0.285714285714
htargett,0.219512195122
kathryneo,1.0
volsnascar21,0.496732026144
cliffcox,0.5
cicek,0.0
ilovetrey,0.0
Qwaldron,1.0
Borenstiens,0.0
Linda-fromRiga,0.0826210826211
atrujillo,0.0769230769231
monrytips,0.0
Serendipity,0.0
messer20,0.0
maranathamaranatha,0.166666666667
nower-loves-technology,0.666666666667
miaemomia,0.666666666667
Sandratb,0.98814229249
Raindropz,0.0963995354239
syaneshadishesa,0.321428571429
sariepoo,0.0
billhall,1.0
anniebear,0.0
d09satoko,0.190476190476
mountaingirl,1.0
wolfeclipse,0.0894736842105
southernsweetie92,0.0
nakita,0.0
franklin,0.4
mayjethclairedelrosario,0.644444444444
HodgepodgeOfThoughts,0.219758064516
retired,0.0
berniefrankl,0.0
ToriPizinger,0.111111111111
TudorRusu01,0.0
deckhand,0.155555555556
briancokie,0.0
jewelleryonline,0.0
tammybaby,0.0
brettcauchi,0.285714285714
asianpokertour,0.307692307692
gayboi97,0.333333333333
TammyNTexas,0.0
angell,0.0
primrose,0.0
fitnessman,0.0
dragonswill,0.287878787879
shanebaker,0.0
MansBestFriends,0.0
bblackwood,0.0
alba,0.225071225071
anin-niez,0.0
angelx,0.333333333333
wildrice2001,1.0
CriticalTheory,0.424242424242
chavez21e,0.0
anarchistbanjo,0.1
tazebell,0.0
Heartbreaker777,0.2
dorara,0.0826210826211
aimmbt,0.230769230769
rosalie32410,0.0
robtjr30,0.0
ttemakea,0.0
nirra,0.0
amandahasaka,0.0994152046784
ShysieShysie,0.0
phydeaux,0.0
artrex,0.0666666666667
dermatologist,0.309090909091
sarajuliet,0.0
tahoemadeattire,0.0
greenbug,0.360294117647
BigAndBonkers,0.0
pammydstravels,0.2
DeniseDelafield,1.0
Stuffedducky,0.132967607106
Niizhtabikgesis,0.0
ktgoehring,0.304761904762
Lithiachick11,1.0
hottbubblygirl,0.0
momof4,0.0
imyourjeanx,0.0
gabrielcayer,1.0
cartha53210,0.3
midnightsnow,0.0
starrosethree,1.0
hannahvaughan,0.0
nishrinnet,0.142857142857
RCMO,0.0
natasha,0.0
downloadmoviesonline,0.0
SomeCleverUsername,0.0
halcyondaze,0.0
CrazyAmbition,0.109090909091
chanukapeiris,0.0
hdosanjh,0.0
thefatman,0.0
hjredmond,0.254545454545
rkrai123,0.0
DebbieKinIL,0.0
covblazebabe,0.0610722610723
whatsmypurpose,0.0
poohbeartears,0.0
cewajaib,0.0
naythuerin,0.0
Dame-de-coeur,0.266666666667
Bster,0.142857142857
songirl,1.0
xxpoodeyxx,0.0
FirstAngel,0.0
zackkeller,0.5
melissaking,0.0666666666667
lela,0.428571428571
snarkmeister,1.0
Beelzebub,1.0
nikehenry,0.0
lostinthetriangle,0.257352941176
sacrifice,0.266666666667
IAMTHEBATMAN,0.333333333333
stouts,0.171428571429
LilyNBlue,0.0
thecakeisnotalie,1.0
onewallis3405,0.0
kissy2006,0.333333333333
justanotherteenagegirl,0.333333333333
NickBrown,0.0
a13minamik,0.666666666667
danemerai,0.333333333333
preciosababy,0.0
TwilightLove,0.0
1trackmine,0.2
koldbass,1.0
hanson607,0.0
everything4girls,0.0
bigtex,0.328828828829
MoreOfPamelasThoughts,0.313725490196
leannarose,0.142857142857
OMGCHCI1151,0.0
tinckerbell,0.0
anetakoini,0.0
goddessk,0.0
darksoul,0.616666666667
urafatelephant,0.0769230769231
mariannethelibrarian,0.448717948718
adiosmofo,0.2
computer-supplies,0.0
alwayseve,0.0
danandjon,0.0
dhiatt21,0.428571428571
jpugh,0.180952380952
nunk-aini,0.0666666666667
kyleengelbert,0.423076923077
jollygreengiant,0.0
kolobian,0.287878787879
atsee1992,0.0
TheEmilyReport,0.0
nplanet24,0.0714285714286
QuirkyIntrovert,0.7
dvd815,0.3
aravindh,0.0
willow,0.0
monoloco,0.2
amanispeace,0.0666666666667
brittenynicolee,0.0
jbkohl,0.190476190476
beastblog,0.0
mapulido,0.0
dmghiglieri,0.107142857143
biggdawg49,0.0749482401656
tillicollapse,0.351648351648
blueeyedtawni,0.0
modean,0.0666666666667
hetalcs,0.0
csp0199,0.133333333333
introduce,0.333333333333
phssthpok,0.333333333333
xdilutedcyanidex,0.0
remainunknown,0.0888888888889
MortonJilly,0.0
muhammadrome,0.0
WeShouldWhisper,0.0
classylemon,0.809523809524
Byrdman,0.5
bigjakemay,0.0
vabbate,0.525641025641
vuong0phong,0.254545454545
NotSoDesperateWife,1.0
Katelynnowens12,0.0
emuwrestler,1.0
AndrewSnider,0.0641025641026
joshhutchersonlover1,0.0
swatanabe,0.333333333333
sadisticxritza,0.0
blogsterbusiness,0.0
simplecoolgirlisme,0.0
ladyvampire,0.0887096774194
AnotherLife,0.0
Eugene126,0.106606606607
Dannyvaldez20,0.178571428571
evaluicia,0.0
Shintaku,0.3
Dude,0.0
cordellslife,0.0
katylanemcd,0.0
theflyingdutchman,0.809523809524
rhandomsetgo,0.0
fitzflower,0.0277777777778
4Bliss,0.207941483804
thepassion2013,0.0
rejaadar,0.166666666667
phenmas1,0.0
joebrick,0.0
kennyspade,0.366013071895
tibagrus,0.0
Catidogi,0.0761478163494
kristabellle,0.0
emmanelsonblog,0.0
love24161,0.0
dslrtips,0.0
musicinme,0.25
aleena,0.102564102564
writinganne,0.0
thejujublog,1.0
akermariano,0.833333333333
positivethinking,0.333333333333
amyknits,0.214285714286
Booster,0.0
elizabethmcd,0.0
stephjubber,0.0
taquino,0.535714285714
petelover001,0.0835536753041
siochana,0.388888888889
morgantracey,0.3
free2write,0.141025641026
clairebear,0.0
XxKawaiiSugarRushxX,0.0
howwllms,0.0
emilybrown,0.0
myBFFjenni,0.0
vanessa2011,0.0
UniversalSeductress,0.287878787879
tianakeezer,0.0
Peace-Love,0.166007905138
samscott,1.0
getrightplan038,0.2
novi,0.198830409357
eventsbycandy,0.0
VictoriaGarza,0.333333333333
mortgagerefinance,0.0
StevenFrerk,0.0718954248366
marygrzanich,0.644444444444
bigbuttgal,0.666666666667
qinjie90,0.457142857143
Erik,0.0
ryguy8,0.30303030303
mechilovesyou,1.0
xoemmaxo,0.714285714286
AmberCrusesBlog,0.0
zlovez,0.0
OCmealreview,0.0
lolalolalola101,0.0
amandamoyer151,0.0
shyrazanir,0.0
its-in-my-soul,0.266666666667
themanofmoon,0.155555555556
Stephgmusicvideorevision,0.422222222222
Landers,0.380952380952
steveng,0.0
AmieeMarieLove,1.0
coolstuffdaily,1.0
impossible,0.0
woulditmatteratall,0.142857142857
tomorrow,0.0
crazygood,0.142857142857
macsanantonio,0.0
Iceman-61,0.178571428571
theVoicesMan,0.0
masuzette,0.311111111111
cuervolee96,0.25641025641
tired-of-the-bs,0.666666666667
ILYgoodbyeED,0.0
Jvaughn923,0.2
youcandowithout,0.333333333333
thelifeofus,0.0
nimlimhb,0.0
FlightAttendant,0.666666666667
megalomaniac,0.0
sunnymukar,0.0
ToGoodFriends,1.0
carabyday,0.254545454545
amyjewell,0.0
Zoe-WorldStudies,0.516666666667
lorieh49,0.110294117647
sonnyd4me,0.0
shaneg,0.833333333333
AmandaKBrown3,0.2
malbaber,0.0
prometheus,0.0
ceciliadiaz,0.0
julien18,1.0
f10yui-murakami,0.0
cafecathie,0.0
tralynd,0.333333333333
jaguarfan90,1.0
zackster26,0.333333333333
skeslensky,0.0
cajnhuny81,0.0
MonaLisa,0.535714285714
rilock45,0.0
Melishaxoxo,0.0
wietting1,0.1
robwblog,0.0
hunniKat,0.363636363636
core102altenergies,0.0
galaxigal14,0.0
Beachfate,0.0
folkbluesnbeyond,0.0
joker1974,1.0
ldebella,1.0
Ornitholestes,0.0
amanda92,0.0
MissRiete,0.167741935484
contentious,0.333333333333
ktmarie19,0.0
grotto,0.0
lerontenin,0.0588235294118
ItsNotAlwaysThatEasy,1.0
obliqueone,0.052804377565
EnglishDub,0.0
veleska1970,0.0
busymichmom,0.215946843854
youmakebeautifulthings,0.0
optimusvader,0.504761904762
vitriolaholic,0.0832653061224
dpTVlive,1.0
theonewhospoke,0.0
doctorzhivago,0.0
daisysendsherlove,0.127272727273
SpudMacKenzie,0.333333333333
swapnildana1,0.0
magic57,0.0
heavyman,0.666666666667
christiandavis,0.0
ThereAreNoHappyEndings,0.0
CarainTX,0.25
manami,0.7
tjthompson,0.307692307692
santiago,0.152380952381
birthordertherapy,0.321428571429
sister2cats,0.3
Consumerblog,0.0
Thinkingoutloud,0.0
pharaoh,0.133333333333
princesstaylor,1.0
chenjian777,0.0
your-fantasy-07,0.0897435897436
pablothedestroyer,0.0
TerryJohnstone,0.0
Lovingheartbreaks,0.0
taylorpaige2013,0.0
FreeToBeMe,0.105911330049
AwakeinOregon,0.159233926129
bwhite2014,0.333333333333
veeski,0.0
thepassion,0.0
stafford51,0.0
bavolet,0.194600374231
boplpananny,0.0
jerryabrams,0.0584615384615
sharfroshan,0.0
CosmicLiftedVeil,0.0
miturbineisdrty,0.0
film-sinema,0.0
laurennoel5,0.75
ElizabethSoto,0.0
NisoChengdu,0.5
raditzhendraz,0.170289855072
oklahoman,0.333333333333
b24Natsuki,0.0
omanxl1,0.0909090909091
bradpalaka,0.0
megansills,0.666666666667
gosabers,0.0
itsmecc,0.0
wadmusicvideorevision,0.0
uncmasterofskunk,0.0
wchester,0.0
renaroo,0.0
litt1e-whip,0.0876204474931
amandavp,0.0
twistedmetal,0.0
blessedlw,0.149387755102
grendelkhan67,0.0
born2lead,0.678571428571
deniseleonhardt,0.0
cougarjones,0.0757575757576
Klompy,0.666666666667
glitterybrunette,0.0
soccerchick,0.0
two-rivers,1.0
ThatGritterLo,0.857142857143
CyndyLuvsMinnie,1.0
designpala,0.0
Jacobmccoy,0.964285714286
bradywedding,0.0
daily180,0.0
arichardson,0.385964912281
dramaticmonkey,0.25
misterchris,0.5
malodrin,0.0
jellybean,0.0
elyseh,0.0
xarie248,1.0
lovelytagedy,0.0
SilverdInShadows,1.0
Boiwandrland,0.0
clownhater,0.0
mysecretplace,0.133333333333
BLOGSTEANDO,1.0
kvidovich,0.666666666667
nancywolf,0.190476190476
Izputri,0.217948717949
gypsysoul,0.183006535948
jeanaceglia,0.153846153846
Encouragement,0.0
SeanBear,0.0666666666667
nooney26,0.151515151515
afterthougts,0.231884057971
djdmagnon,0.251082251082
Stephleh,0.0
abhishek25,0.0
Calum336,0.0
rednecksweethart,0.151515151515
sweetandnicegurl,0.111111111111
alexandreawildcat,0.333333333333
princessrebell,0.0
nasoo4evr,0.0
AmmadAmmad,0.0
eunikewongsodirjo,0.0807692307692
AshleyOConnell,0.0
jess21,0.178571428571
oliviax3,0.392857142857
sunny21144,0.0
harshlydope,0.0
bet404,0.25
lavendarlove1,0.108108108108
RuArtistaDoBrasil,0.0
findwhatmynameme,0.428571428571
KWPuclay,0.0
crazyevem,0.232258064516
PaulHemp,0.0
ugottaknow,0.0
workingmom,0.0
vanessaloza11,0.533333333333
seekers,1.0
jenny-says-,0.20641025641
phonepro52,0.333333333333
EdgeOfGlory,0.0
networkmarketers,0.0
snugs,0.0
lavenderr,0.0
NeonAfterburner,0.571428571429
bigbob47,0.114064230343
stefein,0.333333333333
agnes128,0.0666666666667
SydneyLB,0.5
justafarmboy,0.174129353234
MarkH717,0.428571428571
Tarotscopebytina,0.4
KevinandRyan,0.333333333333
thorniest,0.333333333333
straverso,1.0
bob78209,0.666666666667
ashleejeena,1.0
l0vedandl0st,0.0
babygotblog,0.12925170068
andrewcodding,0.0888888888889
ToniFiftyFive,0.0
DanielLaudman,0.0
theworldasweknowit,0.0
kimliscious,0.088534107402
ilovebooks,0.0
oehsgirl101,1.0
KatyO,0.457516339869
WESTWING,0.0
doceeamarga,0.5
aubinho200,0.0
bazzel10,0.0
howarddully,0.0
asabeamensah,0.0
ThomGregory,0.2
sunnymamacita,0.0
pplatanitis,0.5
kristinaj,0.960144927536
kristinah,0.301470588235
freedomisbliss,1.0
spilledtales,0.0
ejfletcher,0.0
radiobrain,0.0
kislostandfound,0.1
theotherside,0.178571428571
M-Karami,0.333333333333
mummie,0.428571428571
sunsetlover,1.0
missannthrope,0.142857142857
b8000,0.0
Abdellatif,0.0
MezzoDiva,0.254545454545
jespi2014,0.102564102564
iamthemom,0.221774193548
Tesseract,0.0
deutsch-UNIMED,0.0
ApplianceRepairBoise,0.0
mmwalker,0.0
silverblack,0.166666666667
Faireyez,0.175531914894
amy718,0.0
poetic-lyrics,0.466666666667
Caintastic999,0.0
reinventme,0.0
dawnlindsay,0.0
slambert,0.238095238095
DeathLights,0.0666666666667
allthelovexoxo,0.166666666667
classicmonica,0.265969802555
Ewiener1498,0.107142857143
shaunengland,0.190476190476
Helen65,0.439946018893
katiechilds,0.166666666667
realities,0.142292490119
tjoseph,0.346153846154
spotrevoc,0.166666666667
spongeslife,0.333333333333
aingersoll,0.6
breehaertling,0.333333333333
JesusisKing,0.1
Pr3ttyR3ckl355,0.0606060606061
SimplyRae,0.133333333333
DraculVanHelsing,0.154411764706
hartofhearts1016,0.666666666667
dimorsitanos,0.666666666667
bbotelho,0.533333333333
SeaSiren79,0.666666666667
everactivefreak12,0.0
tmoreci28,0.5
hippos99,0.120879120879
alexcelea,0.0
maycarmen,0.0
bballgurl2011,0.0
laylie-21,0.210826210826
makouvex,1.0
waitingintherain,0.0
youroneandonlytruefriend,0.333333333333
nealemusicvideorevision,0.5
onlineshoppingindia,0.0
RubberMulch,0.333333333333
theadupree,0.25
Naja-Lady13,0.0
SLR422,0.136363636364
panterpeeps10193,1.0
Susanooo,0.0989010989011
kaybee10,0.0
lcorningnow,0.0
gracegalimba,0.495238095238
landerson30,0.0
rachelastin,0.377777777778
reeses,0.0952380952381
h2ofalls,0.0
Vickii-Black,0.0
Inshape2009,0.0
gayledesantos,0.0
panchi123,0.0
jibran,0.0
brynneandkatelynn,1.0
morphinebutterfly,0.0
pinkchococake,0.144927536232
The3Amigas,0.3
americanmuscle,0.0
katiemm,0.0
georgettes-stuff,0.0
XXemo842XX,0.0
InTheShadowOfTheDreamChild,0.142857142857
erossicone,0.0
weareallnutshere,0.207936507937
unclesanta,0.0888888888889
FunnieApples,0.0
kurokikaze,0.0
beehernandez,0.2
